time	V(To_Dekoder,N002)
4.596012724856282e-003	2.023529e+000
4.596288373260583e-003	2.007843e+000
4.596650525763666e-003	1.985992e+000
4.597180390659073e-003	1.951630e+000
4.597874343367760e-003	1.902466e+000
4.598957124485130e-003	1.818726e+000
4.599994526027472e-003	1.733032e+000
4.600204456902407e-003	1.714905e+000
4.600580138250130e-003	1.681488e+000
4.601000000000000e-003	1.643799e+000
4.601003916211640e-003	1.643433e+000
4.601011748634920e-003	1.642700e+000
4.601121402560844e-003	1.632782e+000
4.601246721333327e-003	1.621552e+000
4.601497358878295e-003	1.599304e+000
4.601998633968229e-003	1.555725e+000
4.603001184148099e-003	1.472290e+000
4.605006284507837e-003	1.315216e+000
4.606736621401651e-003	1.189941e+000
4.608709806209444e-003	1.059143e+000
4.610267128555536e-003	9.637451e-001
4.611411888030236e-003	8.986816e-001
4.612800372385943e-003	8.251648e-001
4.614332441688304e-003	7.489929e-001
4.615328898541265e-003	7.023010e-001
4.616060421869749e-003	6.698303e-001
4.616732873504456e-003	6.411743e-001
4.617380450511662e-003	6.145935e-001
4.617819210803831e-003	5.971985e-001
4.618341016615424e-003	5.772095e-001
4.618947232492159e-003	5.548096e-001
4.619661802727747e-003	5.295410e-001
4.620505767527850e-003	5.011902e-001
4.621576792664836e-003	4.675293e-001
4.623053574565847e-003	4.251099e-001
4.625335053740166e-003	3.681030e-001
4.629426680886098e-003	2.849731e-001
4.635041580762431e-003	1.984253e-001
4.640853417361161e-003	1.350708e-001
4.647077045216734e-003	8.889771e-002
4.652770248941063e-003	6.033325e-002
4.658685163908881e-003	4.028320e-002
4.664357085096175e-003	2.716064e-002
4.670227596248824e-003	1.791382e-002
4.675886700649502e-003	1.181030e-002
4.681623938001596e-003	7.568359e-003
4.687150025551262e-003	4.730225e-003
4.692636778941392e-003	2.807617e-003
4.697839507471166e-003	1.495361e-003
4.702222804383685e-003	7.019043e-004
4.705887759679626e-003	1.831055e-004
4.709884643480822e-003	-2.136230e-004
4.713618911889110e-003	-5.187988e-004
4.718568174374326e-003	-8.239746e-004
4.724458535910826e-003	-1.098633e-003
4.731899737141139e-003	-1.281738e-003
4.740377438946833e-003	-1.434326e-003
4.750845053907766e-003	-1.525879e-003
4.763200241724858e-003	-1.617432e-003
4.799424276923607e-003	-1.647949e-003
4.987983702895081e-003	-1.739502e-003
4.998000000000001e-003	-1.739502e-003
4.998022033807419e-003	-1.739502e-003
4.998066101422256e-003	-1.708984e-003
4.998141436491522e-003	-1.617432e-003
4.998219893991846e-003	-1.495361e-003
4.998366645047225e-003	-1.007080e-003
4.998475035039775e-003	-4.882813e-004
4.998599116058091e-003	3.051758e-004
4.998719905434508e-003	1.373291e-003
4.998961484187344e-003	4.150391e-003
4.999262280307846e-003	8.758545e-003
4.999609567398132e-003	1.562500e-002
4.999976448944670e-003	2.484131e-002
5.000474389331981e-003	4.077148e-002
5.001253138824194e-003	7.363892e-002
5.002810637808620e-003	1.558228e-001
5.003398480284384e-003	1.925964e-001
5.003773521045462e-003	2.189941e-001
5.003988443536834e-003	2.348633e-001
5.004114077087661e-003	2.443848e-001
5.004177729940430e-003	2.492676e-001
5.004224795217287e-003	2.528687e-001
5.004266558036755e-003	2.561340e-001
5.004303602672205e-003	2.589722e-001
5.004343544321397e-003	2.620239e-001
5.004385876859611e-003	2.652893e-001
5.004446355244960e-003	2.699280e-001
5.004567312015660e-003	2.792664e-001
5.004693598442585e-003	2.891235e-001
5.004865661397147e-003	3.026733e-001
5.005060976060105e-003	3.183289e-001
5.005334595626171e-003	3.407898e-001
5.005762173469125e-003	3.771667e-001
5.006336853782748e-003	4.284973e-001
5.007158188645222e-003	5.062866e-001
5.007999999999999e-003	5.897217e-001
5.008084181135478e-003	5.983887e-001
5.008252543406433e-003	6.156616e-001
5.008589267948344e-003	6.495972e-001
5.008952793801706e-003	6.853333e-001
5.009679845508428e-003	7.536621e-001
5.011010229285224e-003	8.698730e-001
5.013201468585882e-003	1.037384e+000
5.017583947187197e-003	1.302521e+000
5.025463688718141e-003	1.642792e+000
5.033319430202978e-003	1.856384e+000
5.043698848769256e-003	2.011932e+000
5.054645916639498e-003	2.095520e+000
5.069956139889649e-003	2.145844e+000
5.087797012846529e-003	2.167480e+000
5.114448879064978e-003	2.176056e+000
5.150453784309137e-003	2.178650e+000
5.216845194293445e-003	2.180298e+000
5.393710806783419e-003	2.184235e+000
5.404000000000002e-003	2.184448e+000
5.405735159299505e-003	2.184479e+000
5.420060044677232e-003	2.184784e+000
5.424000000000000e-003	2.184845e+000
5.424065606955986e-003	2.184784e+000
5.424196820867958e-003	2.184448e+000
5.424459248691902e-003	2.183105e+000
5.424720540142918e-003	2.180725e+000
5.425243123044951e-003	2.172852e+000
5.426036980247472e-003	2.155670e+000
5.426525160351256e-003	2.142029e+000
5.426796609832881e-003	2.133179e+000
5.426970276461272e-003	2.127075e+000
5.427067071753318e-003	2.123535e+000
5.427186864161561e-003	2.119141e+000
5.427229644934566e-003	2.117554e+000
5.427269320454000e-003	2.116058e+000
5.427319496366081e-003	2.114197e+000
5.427366352900915e-003	2.112427e+000
5.427415970881623e-003	2.110535e+000
5.427472046147391e-003	2.108398e+000
5.427527126581089e-003	2.106262e+000
5.427602386486013e-003	2.103302e+000
5.427676240166286e-003	2.100311e+000
5.427792323143243e-003	2.095490e+000
5.427898143493548e-003	2.091003e+000
5.428047328963227e-003	2.084412e+000
5.428205733985301e-003	2.077240e+000
5.428367198787924e-003	2.069550e+000
5.428540459440658e-003	2.060974e+000
5.428736931645465e-003	2.050842e+000
5.429052249241274e-003	2.033539e+000
5.429474065404468e-003	2.008728e+000
5.430066290196520e-003	1.970795e+000
5.430826493636133e-003	1.917114e+000
5.431956700952718e-003	1.829407e+000
5.433000986073323e-003	1.742737e+000
5.433202064091773e-003	1.725220e+000
5.433604220128674e-003	1.689270e+000
5.434000000000000e-003	1.653503e+000
5.434003864410160e-003	1.653137e+000
5.434011593230482e-003	1.652466e+000
5.434119796714978e-003	1.642609e+000
5.434243457840117e-003	1.631439e+000
5.434490780090395e-003	1.609344e+000
5.434985424590952e-003	1.566101e+000
5.435974713592064e-003	1.483215e+000
5.437953291594288e-003	1.326965e+000
5.439629888095729e-003	1.204376e+000
5.441515048182833e-003	1.077728e+000
5.442962619815907e-003	9.875488e-001
5.444052208824146e-003	9.243469e-001
5.445368813911756e-003	8.528748e-001
5.446839513243941e-003	7.778931e-001
5.448023359671594e-003	7.210999e-001
5.448851915434027e-003	6.834717e-001
5.449516365829844e-003	6.546021e-001
5.450165272482026e-003	6.275330e-001
5.450764472370865e-003	6.034241e-001
5.451309398747671e-003	5.823059e-001
5.451932183670402e-003	5.590515e-001
5.452565615941523e-003	5.364075e-001
5.453393345472172e-003	5.082092e-001
5.454370423301944e-003	4.769287e-001
5.455746973954800e-003	4.363708e-001
5.457711105605044e-003	3.851318e-001
5.461214966617086e-003	3.098450e-001
5.467110348172454e-003	2.134399e-001
5.473550169513372e-003	1.389160e-001
5.479592823771069e-003	9.207153e-002
5.485338480870517e-003	6.225586e-002
5.491086118040285e-003	4.199219e-002
5.496870296272792e-003	2.807617e-002
5.502654484454511e-003	1.858521e-002
5.508379506091248e-003	1.214600e-002
5.514036670273059e-003	7.781982e-003
5.519590920294907e-003	4.821777e-003
5.525004056933264e-003	2.838135e-003
5.530192329423577e-003	1.434326e-003
5.534474575119274e-003	6.713867e-004
5.538129525848299e-003	9.155273e-005
5.541857748241755e-003	-3.051758e-004
5.545601599294492e-003	-6.408691e-004
5.550723781880961e-003	-9.460449e-004
5.556755223416145e-003	-1.220703e-003
5.564345504076866e-003	-1.434326e-003
5.572950826191651e-003	-1.586914e-003
5.583618573453065e-003	-1.678467e-003
5.596200044837046e-003	-1.739502e-003
5.633274748810545e-003	-1.770020e-003
5.820605388294151e-003	-1.800537e-003
5.830999999999999e-003	-1.800537e-003
5.831022791275953e-003	-1.770020e-003
5.831068373827859e-003	-1.739502e-003
5.831143829030469e-003	-1.647949e-003
5.831223047575600e-003	-1.525879e-003
5.831356280777892e-003	-1.129150e-003
5.831458692472992e-003	-6.408691e-004
5.831582784243368e-003	1.525879e-004
5.831701615763651e-003	1.159668e-003
5.831939278804216e-003	3.845215e-003
5.832268726434568e-003	8.880615e-003
5.832644987257068e-003	1.641846e-002
5.833002944044337e-003	2.554321e-002
5.833508362474469e-003	4.193115e-002
5.834315741072547e-003	7.662964e-002
5.835930498268702e-003	1.635742e-001
5.836541597085098e-003	2.026062e-001
5.836934228362747e-003	2.309265e-001
5.837185415627002e-003	2.500000e-001
5.837397974235289e-003	2.666626e-001
5.837514715301230e-003	2.760010e-001
5.837591734170291e-003	2.822876e-001
5.837643927171879e-003	2.865601e-001
5.837689016663570e-003	2.902832e-001
5.837736974388475e-003	2.942505e-001
5.837779822362188e-003	2.977905e-001
5.837818766661952e-003	3.009949e-001
5.837860116414346e-003	3.043823e-001
5.837899177967350e-003	3.075867e-001
5.837949121932063e-003	3.117065e-001
5.838047056827351e-003	3.197632e-001
5.838173994942690e-003	3.302917e-001
5.838325089882552e-003	3.429260e-001
5.838512648293655e-003	3.588257e-001
5.838742484402627e-003	3.786621e-001
5.839101284959907e-003	4.105225e-001
5.839613562686457e-003	4.578247e-001
5.840322319155741e-003	5.263367e-001
5.841000000000000e-003	5.943604e-001
5.841067768084426e-003	6.013794e-001
5.841203304253278e-003	6.153564e-001
5.841474376590981e-003	6.429138e-001
5.841761758871613e-003	6.715698e-001
5.842336523432878e-003	7.269287e-001
5.843322516474810e-003	8.167114e-001
5.844979562648556e-003	9.529419e-001
5.848293654996046e-003	1.180939e+000
5.854048502414356e-003	1.479919e+000
5.862167917559598e-003	1.764008e+000
5.870950844794349e-003	1.947205e+000
5.881776364902333e-003	2.066681e+000
5.894332563907033e-003	2.132690e+000
5.910976733627590e-003	2.167633e+000
5.932065119602528e-003	2.181946e+000
5.962863050205470e-003	2.186737e+000
6.009191723238269e-003	2.188385e+000
6.252658889462375e-003	2.193146e+000
6.257000000000000e-003	2.193268e+000
6.257055168295990e-003	2.193207e+000
6.257165504887970e-003	2.192963e+000
6.257386178071932e-003	2.192017e+000
6.257609535120858e-003	2.190308e+000
6.258024723306600e-003	2.185059e+000
6.258695133393437e-003	2.172821e+000
6.259177822548572e-003	2.161316e+000
6.259416405419915e-003	2.154663e+000
6.259565868098608e-003	2.150116e+000
6.259655936885533e-003	2.147339e+000
6.259763033137735e-003	2.143951e+000
6.259797788871222e-003	2.142853e+000
6.259839859428467e-003	2.141510e+000
6.259892776052718e-003	2.139771e+000
6.259944189482935e-003	2.138062e+000
6.259993195290576e-003	2.136444e+000
6.260051501777469e-003	2.134491e+000
6.260110637723458e-003	2.132507e+000
6.260192632798741e-003	2.129669e+000
6.260274727921115e-003	2.126740e+000
6.260400103269947e-003	2.122101e+000
6.260519954906867e-003	2.117493e+000
6.260711177875412e-003	2.109802e+000
6.260884979109758e-003	2.102478e+000
6.261085979766975e-003	2.093536e+000
6.261300994079790e-003	2.083435e+000
6.261529527450704e-003	2.072113e+000
6.261854646169570e-003	2.054840e+000
6.262322196565405e-003	2.027924e+000
6.262937551911404e-003	1.989044e+000
6.263726534088986e-003	1.933838e+000
6.264818947118259e-003	1.851105e+000
6.265004169381490e-003	1.836243e+000
6.265374613907952e-003	1.805023e+000
6.266115502960876e-003	1.740967e+000
6.266331043387660e-003	1.721893e+000
6.266568919146431e-003	1.700470e+000
6.266999999999999e-003	1.661346e+000
6.267003978486295e-003	1.660950e+000
6.267011935458886e-003	1.660248e+000
6.267123333075164e-003	1.650055e+000
6.267250644636625e-003	1.638519e+000
6.267505267759547e-003	1.615692e+000
6.268014514005390e-003	1.571014e+000
6.269033006497077e-003	1.485504e+000
6.271069991480451e-003	1.324677e+000
6.272790121962109e-003	1.199219e+000
6.274750946294204e-003	1.068237e+000
6.276284832611873e-003	9.735107e-001
6.277413440287438e-003	9.088135e-001
6.278784486468697e-003	8.354797e-001
6.280298987527888e-003	7.594299e-001
6.281342828634717e-003	7.100525e-001
6.282103877892993e-003	6.759033e-001
6.282764806276336e-003	6.474915e-001
6.283398179094507e-003	6.212769e-001
6.283850889936865e-003	6.031189e-001
6.284364590801916e-003	5.832520e-001
6.284967323697701e-003	5.607300e-001
6.285643881629106e-003	5.364990e-001
6.286455348516962e-003	5.088501e-001
6.287443938628647e-003	4.772034e-001
6.288813495077981e-003	4.368286e-001
6.290826920856137e-003	3.843689e-001
6.294352279174391e-003	3.087769e-001
6.300208809916569e-003	2.132568e-001
6.306665050170644e-003	1.387329e-001
6.312694676247480e-003	9.210205e-002
6.318458861534598e-003	6.225586e-002
6.324199247826905e-003	4.208374e-002
6.329999034591651e-003	2.816772e-002
6.335783967192902e-003	1.870728e-002
6.341529616057680e-003	1.226807e-002
6.347201806610270e-003	7.904053e-003
6.352792035894629e-003	4.943848e-003
6.358249145650734e-003	2.960205e-003
6.363514384209260e-003	1.617432e-003
6.368474448243556e-003	7.019043e-004
6.372153664584829e-003	1.831055e-004
6.376193783233368e-003	-2.441406e-004
6.379837051286090e-003	-5.187988e-004
6.384774444191518e-003	-7.934570e-004
6.390562199908094e-003	-1.037598e-003
6.397974005063045e-003	-1.251221e-003
6.406301008069042e-003	-1.403809e-003
6.416665966853094e-003	-1.464844e-003
6.428740515977954e-003	-1.556396e-003
6.463960336189210e-003	-1.556396e-003
6.654000000000000e-003	-1.464844e-003
6.664000000000000e-003	-1.464844e-003
6.664022002781672e-003	-1.434326e-003
6.664066008345016e-003	-1.403809e-003
6.664141337681228e-003	-1.342773e-003
6.664219762315606e-003	-1.220703e-003
6.664366474786777e-003	-7.324219e-004
6.664474792955490e-003	-2.136230e-004
6.664598909070838e-003	5.798340e-004
6.664719618264078e-003	1.647949e-003
6.664961036650560e-003	4.455566e-003
6.665271265381786e-003	9.216309e-003
6.665619536355945e-003	1.614380e-002
6.665990687315831e-003	2.551270e-002
6.666480642170527e-003	4.122925e-002
6.667253297237027e-003	7.385254e-002
6.668798607370029e-003	1.611023e-001
6.670737940934967e-003	2.967529e-001
6.671261043116584e-003	3.388672e-001
6.671490890257237e-003	3.587036e-001
6.671632230234177e-003	3.710632e-001
6.671766407428496e-003	3.828430e-001
6.671903365257081e-003	3.950195e-001
6.672144863021615e-003	4.167786e-001
6.672389080012190e-003	4.392395e-001
6.672877513993339e-003	4.855347e-001
6.673360579017029e-003	5.329895e-001
6.673999999999999e-003	5.977783e-001
6.674063942098296e-003	6.044312e-001
6.674191826294891e-003	6.176758e-001
6.674447594688078e-003	6.437988e-001
6.674702877043890e-003	6.694336e-001
6.675213441755513e-003	7.191162e-001
6.676050167115900e-003	7.967529e-001
6.677437363625655e-003	9.148254e-001
6.680165721969809e-003	1.115173e+000
6.684795158677584e-003	1.379181e+000
6.693216027533704e-003	1.713837e+000
6.701150573983246e-003	1.908295e+000
6.712131872122378e-003	2.052429e+000
6.723369342748884e-003	2.125854e+000
6.739761313475464e-003	2.169861e+000
6.758460157690249e-003	2.187531e+000
6.787659701166574e-003	2.194153e+000
6.826961854563719e-003	2.196075e+000
6.863110161054616e-003	2.196730e+000
6.899258467545514e-003	2.197377e+000
6.935406774036411e-003	2.198017e+000
6.971555080527308e-003	2.198649e+000
7.007703387018205e-003	2.199274e+000
7.043851693509103e-003	2.199891e+000
7.080000000000000e-003	2.200500e+000
7.090000000000000e-003	2.200684e+000
7.090046224511668e-003	2.200653e+000
7.090138673535003e-003	2.200439e+000
7.090323571581673e-003	2.199799e+000
7.090503691624455e-003	2.198700e+000
7.090813054892808e-003	2.195557e+000
7.091347916703705e-003	2.187439e+000
7.091886651846677e-003	2.176758e+000
7.092103962038979e-003	2.171570e+000
7.092234689126333e-003	2.168152e+000
7.092327449133752e-003	2.165649e+000
7.092397329346315e-003	2.163727e+000
7.092440053966699e-003	2.162567e+000
7.092484175126747e-003	2.161316e+000
7.092535728477481e-003	2.159882e+000
7.092585471934235e-003	2.158478e+000
7.092637793899433e-003	2.157013e+000
7.092695705080859e-003	2.155304e+000
7.092762039381082e-003	2.153290e+000
7.092843165304012e-003	2.150818e+000
7.092939369055506e-003	2.147736e+000
7.093060196207385e-003	2.143768e+000
7.093203358193276e-003	2.138794e+000
7.093387355760627e-003	2.132019e+000
7.093603709584367e-003	2.123535e+000
7.093853166939993e-003	2.113098e+000
7.094119841669712e-003	2.101135e+000
7.094374048480392e-003	2.088898e+000
7.094702084044730e-003	2.071899e+000
7.095196590251732e-003	2.043976e+000
7.095822501172895e-003	2.004913e+000
7.096616274106946e-003	1.949890e+000
7.097660569097984e-003	1.870819e+000
7.098202565044977e-003	1.826660e+000
7.098916008106013e-003	1.765503e+000
7.099279698794296e-003	1.733490e+000
7.099391318964919e-003	1.723480e+000
7.099614559306165e-003	1.703247e+000
7.100000000000000e-003	1.668060e+000
7.100004146737626e-003	1.667725e+000
7.100012440212878e-003	1.666962e+000
7.100128548866409e-003	1.656311e+000
7.100261244470445e-003	1.644226e+000
7.100526635678516e-003	1.620361e+000
7.101057418094659e-003	1.573761e+000
7.102118982926945e-003	1.484711e+000
7.104242112591517e-003	1.317780e+000
7.106091172052274e-003	1.183868e+000
7.108060626934591e-003	1.054382e+000
7.110088959880597e-003	9.321289e-001
7.111353566753625e-003	8.621826e-001
7.113002166633269e-003	7.781067e-001
7.114508675400962e-003	7.062378e-001
7.115327772194018e-003	6.695251e-001
7.115974691808373e-003	6.419067e-001
7.116586698571439e-003	6.167603e-001
7.117029846333708e-003	5.991516e-001
7.117575146973058e-003	5.782166e-001
7.118185411341182e-003	5.556641e-001
7.118921094516117e-003	5.296326e-001
7.119750835485952e-003	5.017700e-001
7.120876667749831e-003	4.664917e-001
7.122378979405952e-003	4.236145e-001
7.124824698734772e-003	3.632202e-001
7.129099021560910e-003	2.779541e-001
7.134755406059565e-003	1.929321e-001
7.140557080802286e-003	1.315308e-001
7.146756115200720e-003	8.691406e-002
7.152463657401688e-003	5.911255e-002
7.158390189998740e-003	3.961182e-002
7.164087599681600e-003	2.682495e-002
7.169982355297882e-003	1.785278e-002
7.175686190483682e-003	1.190186e-002
7.181485409750164e-003	7.781982e-003
7.187109347730684e-003	5.050659e-003
7.192742972837232e-003	3.173828e-003
7.198170872078185e-003	1.907349e-003
7.203469186913428e-003	1.052856e-003
