time	V(to_dekoder)
2.920722569312118e-002	2.270007e+000
2.922146341486992e-002	2.337948e+000
2.923778632779780e-002	2.368501e+000
2.926176437471100e-002	2.381218e+000
2.929311136559603e-002	2.384600e+000
2.934798478920245e-002	2.385106e+000
2.957079530018806e-002	2.385480e+000
2.958100000000000e-002	2.385497e+000
2.958108040746936e-002	2.385420e+000
2.958124122240808e-002	2.385192e+000
2.958131126728481e-002	2.385042e+000
2.958137166109945e-002	2.384862e+000
2.958142348718296e-002	2.384670e+000
2.958148029421843e-002	2.384410e+000
2.958157003329318e-002	2.383905e+000
2.958167216603672e-002	2.383187e+000
2.958181396919158e-002	2.381934e+000
2.958197838182906e-002	2.380098e+000
2.958221282204481e-002	2.376781e+000
2.958250123857567e-002	2.371556e+000
2.958293170144839e-002	2.361440e+000
2.958353175929624e-002	2.342858e+000
2.958444787118067e-002	2.306626e+000
2.958516830886685e-002	2.271803e+000
2.958579112271220e-002	2.236476e+000
2.958640659374720e-002	2.197086e+000
2.958712425561144e-002	2.146132e+000
2.958796288879824e-002	2.080362e+000
2.958912983171201e-002	1.980743e+000
2.958995775371667e-002	1.905795e+000
2.959013333864875e-002	1.889253e+000
2.959048450851291e-002	1.855393e+000
2.959100000000000e-002	1.805157e+000
2.959100902168246e-002	1.804267e+000
2.959102706504738e-002	1.802488e+000
2.959168178143156e-002	1.739511e+000
2.959233649781575e-002	1.678814e+000
2.959299121419993e-002	1.620397e+000
2.959364593058412e-002	1.564259e+000
2.959430064696830e-002	1.510402e+000
2.959495536335249e-002	1.458825e+000
2.959561007973667e-002	1.409528e+000
2.960022918115581e-002	1.081023e+000
2.960116613780708e-002	1.022351e+000
2.960304005110961e-002	9.173564e-001
2.960409630177456e-002	8.613264e-001
2.960483829601851e-002	8.241382e-001
2.960544143262913e-002	7.951313e-001
2.960602058751554e-002	7.682258e-001
2.960647558309090e-002	7.477654e-001
2.960698242693982e-002	7.257221e-001
2.960757793309854e-002	7.007206e-001
2.960823748512780e-002	6.741515e-001
2.960904673437528e-002	6.431217e-001
2.961003606588260e-002	6.074907e-001
2.961146508474257e-002	5.602792e-001
2.961363539902228e-002	4.976509e-001
2.961775281727941e-002	4.012753e-001
2.962375425498418e-002	2.967279e-001
2.963083774846377e-002	2.120381e-001
2.963731743735089e-002	1.617560e-001
2.964416395421374e-002	1.281160e-001
2.965112886549546e-002	1.064870e-001
2.965902738911593e-002	9.147035e-002
2.966748144307754e-002	8.201493e-002
2.967733991250014e-002	7.595534e-002
2.968853797398876e-002	7.246171e-002
2.970240291028015e-002	7.052761e-002
2.971950972749419e-002	6.962396e-002
2.974272991952025e-002	6.927143e-002
2.977544298035106e-002	6.917669e-002
2.998800000000000e-002	6.916472e-002
2.998803094153285e-002	6.917649e-002
2.998809282459855e-002	6.922218e-002
2.998817193755934e-002	6.933473e-002
2.998825859409468e-002	6.954332e-002
2.998835138156790e-002	6.987932e-002
2.998844886225782e-002	7.037141e-002
2.998856271860472e-002	7.113513e-002
2.998870026112967e-002	7.235464e-002
2.998892433354525e-002	7.506590e-002
2.998931812486308e-002	8.202830e-002
2.999010570749874e-002	1.027087e-001
2.999116158346823e-002	1.432020e-001
2.999258951046338e-002	2.193507e-001
2.999416950583326e-002	3.258396e-001
2.999496646955487e-002	3.909197e-001
2.999656039699808e-002	5.388778e-001
2.999708950522407e-002	5.919564e-001
2.999741453219783e-002	6.264716e-001
2.999759196016162e-002	6.457226e-001
2.999764514407242e-002	6.515638e-001
2.999773101924070e-002	6.610569e-001
2.999777702247557e-002	6.661572e-001
2.999783431653623e-002	6.725174e-001
2.999787719463641e-002	6.772760e-001
2.999792708837122e-002	6.828115e-001
2.999792905156964e-002	6.830294e-001
2.999793166916753e-002	6.833197e-001
2.999793690436330e-002	6.839006e-001
2.999794737475486e-002	6.850625e-001
2.999796831553796e-002	6.873869e-001
2.999800000000000e-002	6.909050e-001
2.999800316844620e-002	6.912569e-001
2.999800950533861e-002	6.919603e-001
2.999802217912342e-002	6.933662e-001
2.999804752669305e-002	6.961737e-001
2.999809712630656e-002	7.016506e-001
2.999879152089561e-002	7.760502e-001
2.999958511471166e-002	8.561437e-001
3.000117230234377e-002	1.002088e+000
3.000434667760799e-002	1.246251e+000
3.001069542813642e-002	1.615145e+000
3.001825023537292e-002	1.910298e+000
3.002743631888144e-002	2.122660e+000
3.003763428890851e-002	2.249293e+000
3.005067493127981e-002	2.325865e+000
3.006649097786157e-002	2.363672e+000
3.008811362608049e-002	2.379859e+000
3.011737021388554e-002	2.384715e+000
3.016429160273699e-002	2.385595e+000
3.040400000000000e-002	2.385996e+000
3.041400000000000e-002	2.386012e+000
3.041407663312312e-002	2.385943e+000
3.041422989936937e-002	2.385738e+000
3.041429718337543e-002	2.385602e+000
3.041435654158043e-002	2.385434e+000
3.041440940524857e-002	2.385247e+000
3.041446664344438e-002	2.384995e+000
3.041455359113249e-002	2.384522e+000
3.041465241990139e-002	2.383851e+000
3.041478982776865e-002	2.382677e+000
3.041495005079641e-002	2.380945e+000
3.041517707357969e-002	2.377835e+000
3.041545594129234e-002	2.372943e+000
3.041586879446599e-002	2.363557e+000
3.041644334524504e-002	2.346344e+000
3.041732808913961e-002	2.312401e+000
3.041805314950134e-002	2.278267e+000
3.041868500005200e-002	2.243195e+000
3.041930897283381e-002	2.203971e+000
3.042000247897877e-002	2.155499e+000
3.042082022451097e-002	2.092350e+000
3.042194506685186e-002	1.999083e+000
3.042211213115991e-002	1.984139e+000
3.042233488357065e-002	1.963887e+000
3.042278038839213e-002	1.922684e+000
3.042310899035704e-002	1.891760e+000
3.042334279607017e-002	1.869416e+000
3.042353238857374e-002	1.851122e+000
3.042362081499287e-002	1.842528e+000
3.042379766783113e-002	1.825233e+000
3.042400000000000e-002	1.805364e+000
3.042400838559440e-002	1.804537e+000
3.042402515678320e-002	1.802884e+000
3.042463371134829e-002	1.744245e+000
3.042524226591338e-002	1.687598e+000
3.042585082047847e-002	1.632942e+000
3.042645937504356e-002	1.580278e+000
3.042706792960865e-002	1.529605e+000
3.042767648417374e-002	1.480925e+000
3.042828503873883e-002	1.434236e+000
3.043257846307206e-002	1.122954e+000
3.043365181915536e-002	1.054344e+000
3.043579853132198e-002	9.316681e-001
3.043697656066955e-002	8.683626e-001
3.043778397763362e-002	8.276120e-001
3.043839403864397e-002	7.981386e-001
3.043897909605777e-002	7.708938e-001
3.043951763026804e-002	7.466611e-001
3.044005042801186e-002	7.235170e-001
3.044065100296129e-002	6.983778e-001
3.044130505973978e-002	6.721269e-001
3.044213078490143e-002	6.405932e-001
3.044312534736158e-002	6.049584e-001
3.044461153933342e-002	5.562180e-001
3.044684318242030e-002	4.926274e-001
3.045121204097472e-002	3.923942e-001
3.045733643814751e-002	2.885103e-001
3.046438147680337e-002	2.070673e-001
3.047085978978284e-002	1.585799e-001
3.047771760008772e-002	1.260721e-001
3.048473984839863e-002	1.050664e-001
3.049268578306171e-002	9.055532e-002
3.050122555589955e-002	8.142188e-002
3.051118178341757e-002	7.560259e-002
3.052254515520957e-002	7.225893e-002
3.053663080823763e-002	7.042652e-002
3.055410469021849e-002	6.958041e-002
3.057790559496983e-002	6.925774e-002
3.061173108460795e-002	6.917418e-002
3.082100000000000e-002	6.916472e-002
3.082102891578127e-002	6.917495e-002
3.082108674734382e-002	6.921519e-002
3.082116455669277e-002	6.932022e-002
3.082124938393985e-002	6.951673e-002
3.082134591811749e-002	6.985667e-002
3.082144265803886e-002	7.033572e-002
3.082155758528736e-002	7.109465e-002
3.082168950946144e-002	7.224698e-002
3.082191137525928e-002	7.488248e-002
3.082228689398076e-002	8.135810e-002
3.082303793142372e-002	1.006053e-001
3.082408873167360e-002	1.399591e-001
3.082548019560482e-002	2.126859e-001
3.082706365741962e-002	3.185124e-001
3.082806125367190e-002	3.983690e-001
3.082911289235291e-002	4.928522e-001
3.082930902771155e-002	5.121519e-001
3.082950516307020e-002	5.317521e-001
3.082970129842885e-002	5.516525e-001
3.082989743378750e-002	5.718532e-001
3.083009356914615e-002	5.923543e-001
3.083028970450480e-002	6.131556e-001
3.083048583986345e-002	6.342573e-001
3.083053264170249e-002	6.393503e-001
3.083062624538058e-002	6.496213e-001
3.083068802372898e-002	6.564319e-001
3.083073633699872e-002	6.617807e-001
3.083077492803026e-002	6.660634e-001
3.083082407652393e-002	6.715220e-001
3.083086541577731e-002	6.761122e-001
3.083091268302425e-002	6.813586e-001
3.083094132421642e-002	6.845374e-001
3.083094550441417e-002	6.850014e-001
3.083095107801117e-002	6.856201e-001
3.083096222520517e-002	6.868576e-001
3.083097770561200e-002	6.885767e-001
3.083100000000000e-002	6.910530e-001
3.083100222943880e-002	6.913007e-001
3.083100668831640e-002	6.917959e-001
3.083101560607160e-002	6.927857e-001
3.083103344158200e-002	6.947634e-001
3.083228048336972e-002	8.241147e-001
3.083352752515743e-002	9.439747e-001
3.083477456694514e-002	1.054343e+000
3.083602160873285e-002	1.155221e+000
3.083726865052057e-002	1.246607e+000
3.083851569230828e-002	1.328502e+000
3.083976273409600e-002	1.400905e+000
3.084768932435467e-002	1.786982e+000
3.085538234235822e-002	2.023312e+000
3.086571741684194e-002	2.198879e+000
3.087646142290274e-002	2.292562e+000
3.089167156352571e-002	2.349911e+000
3.090913269590230e-002	2.374316e+000
3.093539821003010e-002	2.383693e+000
3.097032107487750e-002	2.385905e+000
3.103471218258738e-002	2.386170e+000
3.124131353864438e-002	2.386485e+000
3.124700000000000e-002	2.386494e+000
3.124701987218114e-002	2.386489e+000
3.124705961654343e-002	2.386468e+000
3.124713910526801e-002	2.386397e+000
3.124720494465613e-002	2.386306e+000
3.124727034564249e-002	2.386176e+000
3.124734468883456e-002	2.385977e+000
3.124741137056701e-002	2.385743e+000
3.124748250390767e-002	2.385426e+000
3.124755752195733e-002	2.385007e+000
3.124766598191534e-002	2.384250e+000
3.124779856848718e-002	2.383086e+000
3.124797972012727e-002	2.381074e+000
3.124820058190364e-002	2.377949e+000
3.124850889098120e-002	2.372360e+000
3.124892028348220e-002	2.362646e+000
3.124956440686164e-002	2.342594e+000
3.125044986774282e-002	2.307478e+000
3.125116086578404e-002	2.272886e+000
3.125185353864609e-002	2.233316e+000
3.125247978499350e-002	2.192849e+000
3.125322111367364e-002	2.139583e+000
3.125407004891053e-002	2.072173e+000
3.125531642445397e-002	1.964796e+000
3.125597678601040e-002	1.904640e+000
3.125616131250106e-002	1.887178e+000
3.125653036548238e-002	1.851541e+000
3.125700000000000e-002	1.805720e+000
3.125700893276516e-002	1.804838e+000
3.125702679829547e-002	1.803077e+000
3.125767506182403e-002	1.740679e+000
3.125832332535259e-002	1.680521e+000
3.125897158888115e-002	1.622604e+000
3.125961985240970e-002	1.566926e+000
3.126026811593826e-002	1.513489e+000
3.126091637946682e-002	1.462292e+000
3.126156464299538e-002	1.413334e+000
3.126613821875592e-002	1.087032e+000
3.126708555262334e-002	1.027491e+000
3.126898022035820e-002	9.209238e-001
3.127005165262835e-002	8.639054e-001
3.127080572402821e-002	8.260117e-001
3.127140987124479e-002	7.968878e-001
3.127199002339615e-002	7.698849e-001
3.127246768924716e-002	7.483730e-001
3.127297997833409e-002	7.260699e-001
3.127357724431015e-002	7.009786e-001
3.127423170697897e-002	6.745993e-001
3.127504261205570e-002	6.434842e-001
3.127602536269461e-002	6.080614e-001
3.127745841892399e-002	5.606694e-001
3.127961688825279e-002	4.983072e-001
3.128373602403989e-002	4.017720e-001
3.128974230674487e-002	2.969960e-001
3.129682525964996e-002	2.122045e-001
3.130330420927122e-002	1.618677e-001
3.131014859700272e-002	1.281953e-001
3.131711279483063e-002	1.065392e-001
3.132500886258446e-002	9.150492e-002
3.133346077495980e-002	8.203658e-002
3.134331466096630e-002	7.596869e-002
3.135450775601306e-002	7.246923e-002
3.136836365928527e-002	7.053145e-002
3.138545858835214e-002	6.962560e-002
3.140865643835315e-002	6.927196e-002
3.144133201924172e-002	6.917679e-002
3.165400000000000e-002	6.916472e-002
3.165403094153285e-002	6.917649e-002
3.165409282459857e-002	6.922218e-002
3.165417193755924e-002	6.933473e-002
3.165425859409447e-002	6.954332e-002
3.165435138156775e-002	6.987932e-002
3.165444886225770e-002	7.037141e-002
3.165456271860461e-002	7.113513e-002
3.165470026112949e-002	7.235464e-002
3.165492433354498e-002	7.506590e-002
3.165531812486187e-002	8.202830e-002
3.165610570749565e-002	1.027087e-001
3.165716158346526e-002	1.432020e-001
3.165858951045879e-002	2.193507e-001
3.166016950582930e-002	3.258396e-001
3.166096646955926e-002	3.909197e-001
3.166256039701918e-002	5.388780e-001
3.166308954059415e-002	5.919602e-001
3.166341461221742e-002	6.264804e-001
3.166359203897340e-002	6.457312e-001
3.166364514648806e-002	6.515660e-001
3.166375136151737e-002	6.633151e-001
3.166380173701470e-002	6.689044e-001
3.166386131276060e-002	6.755233e-001
3.166390257273407e-002	6.801059e-001
3.166394797121332e-002	6.851478e-001
3.166400000000000e-002	6.909276e-001
3.166400520287867e-002	6.915056e-001
3.166401560863601e-002	6.926610e-001
3.166403642015069e-002	6.949689e-001
3.166407804318003e-002	6.995735e-001
3.166415544722160e-002	7.080951e-001
3.166523910380352e-002	8.219470e-001
3.166647756846858e-002	9.405879e-001
3.166895449779869e-002	1.146489e+000
3.167390835645891e-002	1.469008e+000
3.168169169074749e-002	1.824811e+000
3.168982635942930e-002	2.055381e+000
3.170007236171021e-002	2.214867e+000
3.171146615297661e-002	2.303911e+000
3.172677790788907e-002	2.354901e+000
3.174536614541739e-002	2.376854e+000
3.177230801309780e-002	2.384701e+000
3.181022656487192e-002	2.386447e+000
3.187891846835850e-002	2.386649e+000
3.207801251848697e-002	2.386941e+000
3.208000000000000e-002	2.386944e+000
3.208000964583825e-002	2.386943e+000
3.208002893751474e-002	2.386938e+000
3.208006752086774e-002	2.386917e+000
3.208013625236929e-002	2.386852e+000
3.208021489665967e-002	2.386741e+000
3.208027562728663e-002	2.386619e+000
3.208034515245423e-002	2.386432e+000
3.208039925431928e-002	2.386246e+000
3.208046691467708e-002	2.385952e+000
3.208054253711259e-002	2.385543e+000
3.208065150569015e-002	2.384806e+000
3.208077888591461e-002	2.383718e+000
3.208095564005923e-002	2.381807e+000
3.208116886255984e-002	2.378871e+000
3.208147036910832e-002	2.373556e+000
3.208186521478355e-002	2.364496e+000
3.208248663647874e-002	2.345704e+000
3.208334170108355e-002	2.312716e+000
3.208405013203777e-002	2.279198e+000
3.208468985369792e-002	2.243605e+000
3.208532283359187e-002	2.203736e+000
3.208601736649956e-002	2.155075e+000
3.208683874097623e-002	2.091484e+000
3.208792899192933e-002	1.999180e+000
3.208899488676854e-002	1.903203e+000
3.208910045147784e-002	1.893306e+000
3.208931158089644e-002	1.873057e+000
3.208957774116281e-002	1.847260e+000
3.209000000000000e-002	1.805970e+000
3.209000883949172e-002	1.805097e+000
3.209002651847515e-002	1.803353e+000
3.209066801301672e-002	1.741579e+000
3.209130950755829e-002	1.682002e+000
3.209195100209986e-002	1.624623e+000
3.209259249664143e-002	1.569442e+000
3.209323399118300e-002	1.516459e+000
3.209387548572457e-002	1.465673e+000
3.209451698026614e-002	1.417085e+000
3.209904280002399e-002	1.093180e+000
3.210000133444750e-002	1.032716e+000
3.210191840329452e-002	9.244754e-001
3.210300613363305e-002	8.664081e-001
3.210377298188138e-002	8.277753e-001
3.210437881023504e-002	7.985070e-001
3.210496084365507e-002	7.713768e-001
3.210547563587585e-002	7.481766e-001
3.210599988054780e-002	7.253556e-001
3.210659937524510e-002	7.001937e-001
3.210725193664222e-002	6.739238e-001
3.210807030022812e-002	6.425675e-001
3.210905636193304e-002	6.070954e-001
3.211051555994843e-002	5.589843e-001
3.211270417292399e-002	4.960974e-001
3.211693909715057e-002	3.977306e-001
3.212300166367357e-002	2.932342e-001
3.213006655196980e-002	2.099349e-001
3.213654470324114e-002	1.604192e-001
3.214339392505433e-002	1.272641e-001
3.215038406591601e-002	1.058911e-001
3.215830122208502e-002	9.108739e-002
3.216679165477007e-002	8.176562e-002
3.217668913153869e-002	7.580738e-002
3.218795633612463e-002	7.237626e-002
3.220191073613652e-002	7.048497e-002
3.221916968137797e-002	6.960547e-002
3.224262594470539e-002	6.926557e-002
3.227579558885958e-002	6.917559e-002
3.248700000000000e-002	6.916472e-002
3.248703094153384e-002	6.917649e-002
3.248709282460151e-002	6.922218e-002
3.248717193758189e-002	6.933473e-002
3.248725859413392e-002	6.954332e-002
3.248735138159187e-002	6.987932e-002
3.248744886228185e-002	7.037141e-002
3.248756271862605e-002	7.113513e-002
3.248770026117736e-002	7.235464e-002
3.248792433361130e-002	7.506590e-002
3.248831812501717e-002	8.202830e-002
3.248910570782890e-002	1.027087e-001
3.249016158382490e-002	1.432020e-001
3.249158951099886e-002	2.193507e-001
3.249316950635980e-002	3.258397e-001
3.249396646909410e-002	3.909197e-001
3.249556039456268e-002	5.388778e-001
3.249608955487229e-002	5.919617e-001
3.249641464790988e-002	6.264843e-001
3.249659207448814e-002	6.457351e-001
3.249664514684349e-002	6.515662e-001
3.249675129155417e-002	6.633087e-001
3.249680106985316e-002	6.688330e-001
3.249686189803656e-002	6.755938e-001
3.249690480002481e-002	6.803607e-001
3.249694864169556e-002	6.852315e-001
3.249700000000001e-002	6.909385e-001
3.249700513583045e-002	6.915092e-001
3.249701540749134e-002	6.926501e-001
3.249703595081312e-002	6.949289e-001
3.249707703745667e-002	6.994757e-001
3.249715112149273e-002	7.076362e-001
3.249818829799760e-002	8.168754e-001
3.249937364257458e-002	9.311489e-001
3.250174433172855e-002	1.130604e+000
3.250648571003650e-002	1.444697e+000
3.251431826033572e-002	1.811376e+000
3.252228981523041e-002	2.044274e+000
3.253256337481911e-002	2.209561e+000
3.254371454948342e-002	2.300394e+000
3.255898070000310e-002	2.353687e+000
3.257714347150989e-002	2.376555e+000
3.260381540194961e-002	2.384949e+000
3.264058126402316e-002	2.386859e+000
3.270757011465892e-002	2.387077e+000
3.290708919491409e-002	2.387357e+000
3.291300000000001e-002	2.387366e+000
3.291302067734184e-002	2.387360e+000
3.291306203202551e-002	2.387339e+000
3.291314474139284e-002	2.387264e+000
3.291320952710865e-002	2.387172e+000
